Price,Adj Close,Close,High,Low,Open,Volume,sma_10,sma_20,ema_10,ema_20,rsi_14,macd,macd_signal,macd_hist,atr_14,stoch_k14,stoch_d3,cci_20,adx_14,obv,bb_up_20_2,bb_dn_20_2,bb_pct,ret_1,ret_3,ret_5,ret_10,ret_20,log_return,label
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-27,188.19667053222656,189.7899932861328,190.6699981689453,188.89999389648438,189.9199981689453,40552600,189.28099975585937,183.7404998779297,188.53925766201502,185.19225230988962,77.18848313432298,4.025724870178465,3.5041197673456868,0.521605102832778,2.445713588169643,77.507153928042,83.84337047619854,56.08693000779967,54.55789078814542,590085500.0,197.58452602413712,169.89647373172227,0.7184875029963614,-0.0009475597905649336,-0.004458697577827353,0.0005271276474227982,0.018186692600060006,0.1282248954280416,-0.0009480090091400063,0
2023-11-28,188.80154418945312,190.39999389648438,191.0800018310547,189.39999389648438,189.77999877929688,38415400,189.84099884033202,184.74599990844726,188.87757334100945,185.6882276990891,74.59862495092116,3.93495236396069,3.5902862866686878,0.34466607729200227,2.317856924874442,77.68959791597021,79.1644796013429,51.24625127916988,59.38255000965751,628500900.0,197.3415978151508,172.1504020017437,0.724443255092609,0.003214082048213829,-0.004756696846596631,-0.005484476722356302,0.030302980261088797,0.11809267369317089,0.0032089279273993677,0
2023-11-29,187.7801971435547,189.3699951171875,192.08999633789062,188.97000122070312,190.89999389648438,43014200,190.03399810791015,185.6759994506836,188.9671045730418,186.03887221509848,68.62070023344575,3.7368263967639734,3.619594308687745,0.11723208807622854,2.4078565325055803,67.98561940830389,74.39412375077204,41.06568856267473,64.03292591809405,585486700.0,196.55657660431973,174.79542229704748,0.6697518254015022,-0.0054096576277038455,-0.0031584255390857408,-0.006661793309520436,0.010296589045257543,0.10891837195864063,-0.005424342810680695,0
2023-11-30,188.35531616210938,189.9499969482422,190.32000732421875,188.19000244140625,189.83999633789062,48794400,190.22799835205078,186.47499923706056,189.1458122776237,186.4113602849217,71.54285673853643,3.5852825355200366,3.6127319540542038,-0.027449418534167158,2.3949999128069197,68.29789720763252,71.32437151063554,27.724537213443337,67.09119683801575,634281100.0,195.9984517629188,176.95154671120233,0.6824442187192921,0.0030627968844576525,0.0008430563663499591,-0.007108884155074158,0.010318613361459894,0.09185489231138422,0.0030581160772190498,0
2023-12-01,189.63450622558594,191.24000549316406,191.55999755859375,189.22999572753906,190.3300018310547,45704800,190.38099822998046,187.15849914550782,189.5265746804492,186.87123125713526,66.35138715139317,3.5286003340204672,3.595905630047457,-0.06730529602698976,2.2642854963030135,80.61938184305245,72.3009661529963,31.78539214384794,68.55082242830684,679985900.0,195.9228967945409,178.39410149647475,0.7328457990553294,0.006791305952341675,0.004411825754240262,0.006685288541876,0.00806493450608814,0.07698371124119929,0.006768348914307308,0
2023-12-04,187.8396759033203,189.42999267578125,190.0500030517578,187.4499969482422,189.97999572753906,43389500,190.35499725341796,187.79749908447266,189.50901431596412,187.11492282081585,65.42299101654007,3.299590745316266,3.536642653101219,-0.2370519077849531,2.378572736467634,47.20957047476521,65.37561650848339,11.338411473696615,68.70511654325351,636596400.0,195.0730420530138,180.52195611593152,0.6121904989336703,-0.00946461391650355,0.0003168271644968801,-0.0018968366251471691,-0.001370708852752034,0.07234644336747542,-0.009509688006157202,1
2023-12-05,191.79617309570312,193.4199981689453,194.39999389648438,190.17999267578125,190.2100067138672,66628400,190.55199737548827,188.50699920654296,190.2201022892334,187.71540618730438,68.27623578117262,3.4008561411386893,3.5094853507087134,-0.10862920957002409,2.4971444266183034,85.89933585815768,71.24276272532512,36.68835699925801,68.83559634104269,703224800.0,194.98898752695243,182.0250108861335,0.8789731421554859,0.02106321938149014,0.018267971973954023,0.015861367485667133,0.0102898994625511,0.07917202912272314,0.020844456346414825,0
2023-12-06,190.7054443359375,192.32000732421875,194.75999450683594,192.11000061035156,194.4499969482422,41089700,190.71999816894532,189.03199920654296,190.6019032046853,188.15393962891528,62.75904435723195,3.3536903737149544,3.478326355309962,-0.12463598159500755,2.5392870221819197,66.62123122395074,66.57671251895788,35.43345078943702,66.48569092305307,662135100.0,194.90589310473592,183.15810530835,0.7798831724460095,-0.0056870585003612195,0.005647363522447213,0.015578033918233425,0.008812462966581114,0.057749420179466604,-0.00570329139174604,1
2023-12-07,192.63905334472656,194.27000427246094,195.0,193.58999633789062,193.6300048828125,47477700,191.01599884033203,189.6009994506836,191.2688306715536,188.73642197591963,63.30219854052744,3.43407375552232,3.4694758353524335,-0.035402079830113564,2.5199999128069197,90.33118632488491,80.95058446899777,41.764921874892636,63.71513617436354,709612800.0,195.16639630166887,184.0356025996983,0.9194673755340416,0.010139334827264257,0.025550397422881233,0.022742865983808702,0.015472305429101274,0.06222322117551826,0.010088276612733347,0
2023-12-08,194.0669708251953,195.7100067138672,195.99000549316406,193.6699981689453,194.1999969482422,53406400,191.58999938964843,190.2659996032715,192.0763172247015,189.4005729033432,66.21767271886975,3.572789434537441,3.490138555189435,0.08265087934800608,2.556429181780134,96.72132904990666,84.55791553291411,44.48842799636701,61.45082074984075,763019200.0,195.37306066499968,185.1589385415433,1.032988253399936,0.00741237663940475,0.01183956450522583,0.023373776889286324,0.03021532587398079,0.0729126845279513,0.00738503997898364,0
2023-12-11,191.55819702148438,193.17999267578125,193.49000549316406,191.4199981689453,193.11000061035156,60943700,191.9289993286133,190.60499954223633,192.27698548853417,189.7605176435754,54.47489092312907,3.438929779051989,3.4798967999619457,-0.04096702090995663,2.704286847795759,67.09590157196746,84.71613898225301,20.528147658602386,56.86920574874629,702075500.0,195.52834418198785,185.6816549024848,0.761508519305498,-0.012927361664163084,0.004471637473020262,0.019796231563067757,0.01786184472085184,0.036373385200120234,-0.013011647184869976,0
2023-12-12,193.0753631591797,194.7100067138672,194.72000122070312,191.72000122070312,193.0800018310547,52696900,192.36000061035156,191.1004997253418,192.71935298404927,190.23189755503176,60.14961947829623,3.416916299541157,3.467300699877788,-0.05038440033663116,2.7914297921316966,85.0117388927105,82.94298983819488,27.338398170786185,53.02085334809798,754772400.0,195.53432835707355,186.66667109361003,0.9070417790498473,0.007920147510585007,0.0022649015891775814,0.0066694682924932636,0.022636622665681783,0.05362556005658625,0.007888947771707804,1
2023-12-13,196.29806518554688,197.9600067138672,198.0,194.85000610351562,195.08999633789062,70404200,193.21900177001953,191.62649993896486,193.67219911674343,190.96790795111133,64.69287288308504,3.6199893136048615,3.497838422623203,0.12215089098165866,2.862858363560268,99.62091682876674,83.9095190978149,56.90320166460775,49.83863022291838,825176600.0,196.684053827831,186.5689460500987,1.126143281324592,0.016691489332522957,0.01149660172098188,0.02932611883765346,0.045360996029830014,0.056124648609890526,0.016553717390059137,0
2023-12-14,196.4468231201172,198.11000061035156,199.6199951171875,196.16000366210938,198.02000427246094,66831600,194.03500213623047,192.13150024414062,194.4790721155813,191.64810725199135,68.9831648348836,3.749803988005624,3.548231535699687,0.2015724523059368,2.962857927594866,87.59248369740985,90.74171313962904,65.38394183975828,47.45663257704812,892008200.0,197.66333551797408,186.59966497030717,1.040372233649947,0.000757697976345284,0.025520282231527247,0.01976628534225533,0.04295869330460067,0.0537205808127843,0.0007574110681509634,0
2023-12-15,195.91136169433594,197.57000732421875,198.39999389648438,197.0,197.52999877929688,128538400,194.66800231933593,192.5245002746582,195.04106033533353,192.21209773506064,67.8440414126924,3.765701445260504,3.5917255176118505,0.17397592764865344,2.9364286150251115,83.15539768772834,90.12293273796831,61.17899317510184,45.72990574071428,763469800.0,198.43578217273645,186.61321837657997,0.9267692808898107,-0.002725724519050843,0.014688513747290077,0.009503860541331122,0.03309977854649748,0.04143166059872905,-0.002729446070281669,0
2023-12-18,194.24546813964844,195.88999938964844,196.6300048828125,194.38999938964844,196.08999633789062,55751900,195.31400299072266,192.83450012207032,195.1954128906635,192.56237408311662,62.002614068292296,3.6012250144801214,3.593625416985505,0.007599597494616361,3.0435714721679688,69.35089327245964,80.03292488586595,37.107223460094914,42.963588374091096,707717900.0,198.7701313914997,186.89886885264096,0.7573862095607485,-0.008503355126233125,-0.01045669455452558,0.014028402612145552,0.03410234368178333,0.03268489044464706,-0.008539714917303858,0
2023-12-19,195.28665161132812,196.94000244140625,196.9499969482422,195.88999938964844,196.16000366210938,40714100,195.66600341796874,193.1090003967285,195.51261099079855,192.97929106962042,66.53558843473752,3.515083039912298,3.577916941570864,-0.06283390165856595,2.896428789411272,77.97869285945599,76.82832793988133,49.15764440543206,40.03744560301618,748432000.0,199.2782271747132,186.9397736187438,0.8104928852954572,0.005360166700849378,-0.005905800642777792,0.011452907660858491,0.01819876075785265,0.02867592363894511,0.005345852136834865,0
2023-12-20,193.19435119628906,194.8300018310547,197.67999267578125,194.8300018310547,196.89999389648438,52242800,195.91700286865233,193.31850051879883,195.38850023448148,193.15554923737605,59.991802005068585,3.239215825508751,3.5101767183584416,-0.2709608928496907,2.9478563581194197,60.64096954134108,69.32351855775225,37.830515949052,37.733625783568414,696189200.0,199.41888927901658,187.21811175858107,0.6238856548054883,-0.010713925988598105,-0.013868529592488299,-0.015811299134459222,0.01305113566579963,0.021978611282107208,-0.010771733360343535,0
2023-12-21,193.04562377929688,194.67999267578125,197.0800018310547,193.5,196.10000610351562,46482500,195.95800170898437,193.48700027465821,195.25968067835416,193.30073432674797,57.38827447856702,2.97419986080601,3.4029813468479557,-0.42878148604194566,3.037142072405134,59.40835509727148,66.00933916602285,27.997409026910688,34.82095370945626,649706700.0,199.5397815017669,187.43421904754953,0.5985491096043059,-0.0007699489496669765,-0.0061769703284358934,-0.017313653646978455,0.002110405076973798,0.017615363338005174,-0.0007702455125948375,0
2023-12-22,191.97467041015625,193.60000610351562,195.41000366210938,192.97000122070312,195.17999267578125,37149600,195.74700164794922,193.66850051879882,194.95792166474715,193.32923640072585,59.2461419956478,2.646519479723594,3.2516889734230836,-0.6051694936994898,2.9407130650111606,36.22894643260858,52.09275702374038,8.116760923264774,33.72571699843789,612557100.0,199.4905349610076,187.84646607659005,0.49411765629664445,-0.005547496470601487,-0.016959461239391183,-0.020094149281415064,-0.010781260732551257,0.019108305835063177,-0.005562940974518443,0
2023-12-26,191.42929077148438,193.0500030517578,193.88999938964844,192.8300018310547,193.61000061035156,28919300,195.73400268554687,193.83150100708008,194.61102737147635,193.30264274844316,49.031934036334654,2.3157551829550016,3.064502215329467,-0.7487470323744656,2.6614270891462053,19.878115724929888,38.50513908493665,-8.414379493854911,30.479266452611437,583637800.0,199.37206418478294,188.2909378293772,0.4294748629103525,-0.0028409247645567737,-0.009136163643012174,-0.014497913863594114,-0.0006728938241632454,0.017176931771687887,-0.002844967850533354,0
2023-12-27,191.52845764160156,193.14999389648438,193.5,191.08999633789062,192.49000549316406,48087700,195.5780014038086,193.96900100708007,194.34538492147777,193.28810476254233,52.291512544215266,2.038195471585084,2.859240866580591,-0.8210453949955072,2.644284929547991,24.150033451274577,26.752365202937685,-25.004490174778017,28.23490659783033,631725500.0,199.28285236963453,188.6551496445256,0.42293658076630847,0.0005179530854488856,-0.007859044775314517,-0.019244483080828045,-0.00801198070767517,0.01444327777392207,0.0005178189940495606,0
2023-12-28,191.95484924316406,193.5800018310547,194.66000366210938,193.1699981689453,194.13999938964844,34049900,195.14000091552734,194.17950134277345,194.20622435958268,193.31590448335302,47.92043000062846,1.8318094876959208,2.6537545908036573,-0.8219451031077365,2.5607147216796875,29.191158845265637,24.406436007156703,-4.247139314946965,25.915989245093417,665775400.0,199.04051888403006,189.31848380151683,0.43833600613131873,0.002226290179438317,-0.00010332785036293313,-0.006415849654838768,-0.02212570587120355,0.022231646102445657,0.002223815667430748,0
